city_code,latitude,longitude
03270,46.064257571300004,3.4674966568900003
03440,46.4866887035,3.0154338962400002
03600,46.30726786020001,2.7702768473900004
03370,46.461810965,2.3697542276299997
03510,46.464220041000004,3.9262713854
03320,46.7427276777,3.0425977003099995
03220,46.44840827350001,3.6241176484
03450,46.1471274068,3.09596954152
03430,46.396311035699995,2.84126895926
03470,46.4629712549,3.75125723141
03240,46.41863339100001,3.08862365583
03630,46.3569236858,2.62735601895
03290,46.4817772858,3.64933142149
03410,46.262769166999995,2.5165800392200004
03310,46.277798684,2.63276519171
03400,46.563645623199996,3.37978160133
03100,46.3385883496,2.60390499777
42620,46.2089488528,3.81781028236
04510,44.0562295958,6.0801593156800005
04500,43.7216172183,6.06859538838
04170,43.9152134017,6.604631361900001
04260,44.2614961379,6.62671789984
04240,43.9070446741,6.68718463205
